72
74
73
90
99
100
81
55
64
66
67
65
74
66
64
63
62
63
58
64
62
60
57
60
62
63
62
61
60
66
70
65
62
60
56
58
57
53
58
64
62
61
62
67
70
69
66
64
64
65
67
60
78
69
69
91
94
90
78
62
61
63
64
65
65
63
60
61
58
61
56
58
54
56
56
56
68
65
62
60
56
57
59
55
51
48
46
50
46
52
53
56
58
59
60
65
65
66
61
59
58
58
61
59
70
69
72
64
81
83
80
63
56
59
60
61
60
67
67
61
62
55
55
53
53
55
52
48
52
55
55
58
54
51
59
53
49
47
44
44
45
46
50
54
53
55
56
59
62
57
57
58
55
57
57
57
71
70
66
61
73
80
81
59
53
58
55
58
57
56
63
57
52
54
51
51
53
46
48
50
51
53
53
54
50
49
51
51
48
47
54
50
46
48
49
48
48
49
53
54
56
57
56
58
56
55
55
53
61
